<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.08	14:40:00	1962.40	1963.63	1962.38	1962.79	527	0	5
2023.11.08	14:50:00	1962.76	1963.09	1961.96	1962.78	799	0	6
2023.11.08	15:00:00	1962.78	1966.11	1962.78	1966.01	1303	0	8
2023.11.08	15:10:00	1966.06	1966.64	1965.49	1965.64	1064	0	5
2023.11.08	15:20:00	1965.61	1966.28	1962.81	1963.01	1774	0	5
2023.11.08	15:30:00	1962.98	1965.09	1962.98	1964.68	1436	0	5
2023.11.08	15:40:00	1964.69	1965.19	1963.49	1963.99	1358	0	5
2023.11.08	15:50:00	1964.00	1964.89	1963.59	1964.80	1265	0	6
2023.11.08	16:00:00	1964.81	1966.36	1963.81	1964.01	1548	0	5
2023.11.08	16:10:00	1964.01	1965.51	1963.71	1963.90	1198	0	5
2023.11.08	16:20:00	1963.90	1964.56	1962.51	1962.87	1205	0	5
2023.11.08	16:30:00	1962.75	1963.50	1960.75	1962.60	2075	0	5
2023.11.08	16:40:00	1962.60	1962.85	1960.97	1961.70	1666	0	6
2023.11.08	16:50:00	1961.70	1961.85	1959.82	1960.19	1671	0	5
2023.11.08	17:00:00	1960.18	1960.57	1958.28	1959.55	1675	0	5
2023.11.08	17:10:00	1959.57	1959.86	1957.30	1958.11	1807	0	5
2023.11.08	17:20:00	1958.11	1958.40	1955.33	1956.49	1708	0	5
2023.11.08	17:30:00	1956.49	1958.01	1953.71	1953.71	1909	0	5
2023.11.08	17:40:00	1953.73	1954.13	1950.95	1953.36	1922	0	5
2023.11.08	17:50:00	1953.36	1956.60	1952.57	1955.38	1625	0	7
2023.11.08	18:00:00	1955.41	1955.41	1952.20	1952.42	1373	0	7
2023.11.08	18:10:00	1952.40	1957.37	1952.25	1957.02	2144	0	5
2023.11.08	18:20:00	1957.02	1957.97	1955.32	1956.27	1437	0	5
2023.11.08	18:30:00	1956.27	1957.36	1955.98	1956.94	1219	0	5
2023.11.08	18:40:00	1956.99	1957.21	1954.42	1954.97	1122	0	5
2023.11.08	18:50:00	1954.98	1955.42	1953.78	1954.80	1131	0	7
2023.11.08	19:00:00	1954.82	1956.37	1953.89	1956.22	1169	0	7
2023.11.08	19:10:00	1956.23	1956.65	1954.07	1954.07	1119	0	7
2023.11.08	19:20:00	1954.07	1954.33	1952.73	1953.21	904	0	5
2023.11.08	19:30:00	1953.23	1953.23	1952.01	1953.21	1044	0	6
2023.11.08	19:40:00	1953.21	1954.62	1952.71	1954.47	988	0	7
2023.11.08	19:50:00	1954.48	1954.71	1952.95	1953.73	1042	0	8
2023.11.08	20:00:00	1953.72	1954.73	1952.48	1953.63	1396	0	5
2023.11.08	20:10:00	1953.64	1953.71	1951.54	1952.38	1196	0	7
2023.11.08	20:20:00	1952.35	1953.58	1951.59	1951.87	1050	0	5
2023.11.08	20:30:00	1952.03	1952.32	1950.93	1952.21	978	0	5
2023.11.08	20:40:00	1952.18	1952.90	1951.68	1952.83	640	0	7
2023.11.08	20:50:00	1952.85	1952.94	1951.71	1952.00	682	0	8
2023.11.08	21:00:00	1952.00	1952.00	1950.89	1951.50	650	0	5
2023.11.08	21:10:00	1951.51	1951.88	1950.82	1950.98	435	0	5
2023.11.08	21:20:00	1950.99	1951.10	1949.29	1949.81	557	0	5
2023.11.08	21:30:00	1949.81	1949.81	1948.71	1949.42	574	0	5
2023.11.08	21:40:00	1949.42	1949.42	1948.34	1948.49	487	0	5
2023.11.08	21:50:00	1948.47	1948.53	1947.56	1948.16	766	0	5
2023.11.08	22:00:00	1948.15	1948.79	1947.41	1948.67	630	0	5
2023.11.08	22:10:00	1948.69	1949.64	1948.31	1949.38	545	0	9
2023.11.08	22:20:00	1949.38	1949.62	1948.95	1949.36	636	0	10
2023.11.08	22:30:00	1949.36	1949.56	1949.05	1949.40	477	0	5
2023.11.08	22:40:00	1949.40	1949.51	1948.81	1948.96	488	0	5
2023.11.08	22:50:00	1948.96	1950.23	1948.64	1949.66	641	0	11
2023.11.08	23:00:00	1949.68	1949.95	1949.40	1949.85	372	0	10
2023.11.08	23:10:00	1949.85	1949.89	1949.43	1949.72	202	0	15
2023.11.08	23:20:00	1949.72	1950.13	1949.62	1949.89	290	0	14
2023.11.08	23:30:00	1949.89	1950.13	1949.61	1949.97	399	0	8
2023.11.08	23:40:00	1949.97	1950.07	1949.71	1949.93	294	0	16
2023.11.08	23:50:00	1949.91	1950.60	1949.91	1950.17	158	0	12
2023.11.09	01:00:00	1949.74	1951.92	1949.62	1951.61	295	0	5
2023.11.09	01:10:00	1951.59	1951.71	1950.90	1951.39	236	0	14
2023.11.09	01:20:00	1951.39	1951.82	1950.54	1951.14	233	0	14
2023.11.09	01:30:00	1951.13	1951.32	1949.91	1950.32	417	0	10
2023.11.09	01:40:00	1950.27	1950.49	1949.88	1950.20	272	0	17
2023.11.09	01:50:00	1950.20	1950.90	1950.11	1950.80	217	0	20
2023.11.09	02:00:00	1950.80	1951.09	1949.92	1949.95	258	0	14
2023.11.09	02:10:00	1949.96	1950.17	1949.27	1949.34	221	0	14
2023.11.09	02:20:00	1949.34	1949.51	1948.86	1949.21	303	0	19
2023.11.09	02:30:00	1949.21	1950.63	1949.17	1949.98	346	0	5
2023.11.09	02:40:00	1949.98	1951.05	1949.98	1950.78	242	0	18
2023.11.09	02:50:00	1950.69	1952.04	1950.41	1952.03	354	0	6
2023.11.09	03:00:00	1952.03	1952.77	1951.38	1952.30	755	0	12
2023.11.09	03:10:00	1952.29	1952.68	1951.74	1952.65	415	0	10
2023.11.09	03:20:00	1952.65	1954.60	1952.35	1954.33	844	0	5
2023.11.09	03:30:00	1954.33	1954.49	1953.39	1954.00	857	0	5
2023.11.09	03:40:00	1954.00	1954.47	1953.53	1953.87	873	0	5
2023.11.09	03:50:00	1953.84	1954.30	1953.24	1953.29	443	0	10
2023.11.09	04:00:00	1953.33	1953.33	1950.89	1951.43	716	0	14
2023.11.09	04:10:00	1951.43	1951.49	1950.45	1951.36	608	0	5
2023.11.09	04:20:00	1951.35	1952.01	1950.73	1951.50	396	0	5
2023.11.09	04:30:00	1951.47	1952.31	1951.05	1951.27	500	0	11
2023.11.09	04:40:00	1951.27	1951.40	1948.89	1949.21	615	0	6
2023.11.09	04:50:00	1949.18	1950.21	1949.09	1950.00	960	0	13
2023.11.09	05:00:00	1949.99	1950.11	1949.22	1949.81	695	0	13
2023.11.09	05:10:00	1949.86	1950.42	1949.31	1950.42	481	0	12
2023.11.09	05:20:00	1950.42	1950.43	1949.55	1949.73	324	0	13
2023.11.09	05:30:00	1949.73	1949.75	1947.72	1948.31	507	0	11
2023.11.09	05:40:00	1948.31	1949.22	1948.30	1948.77	368	0	16
2023.11.09	05:50:00	1948.77	1949.44	1948.45	1949.29	197	0	12
2023.11.09	06:00:00	1949.29	1949.36	1948.50	1948.90	311	0	8
2023.11.09	06:10:00	1948.90	1949.64	1948.78	1949.63	328	0	11
2023.11.09	06:20:00	1949.62	1949.65	1948.58	1949.46	232	0	16
2023.11.09	06:30:00	1949.46	1949.81	1948.90	1949.16	551	0	10
2023.11.09	06:40:00	1949.16	1949.66	1948.47	1949.13	353	0	5
2023.11.09	06:50:00	1949.13	1949.69	1949.13	1949.49	180	0	10
2023.11.09	07:00:00	1949.49	1949.73	1948.69	1948.76	260	0	12
2023.11.09	07:10:00	1948.77	1949.35	1948.72	1948.83	217	0	13
2023.11.09	07:20:00	1948.82	1948.99	1948.51	1948.51	160	0	14
2023.11.09	07:30:00	1948.51	1949.37	1948.49	1948.68	408	0	15
2023.11.09	07:40:00	1948.74	1949.54	1948.03	1949.25	480	0	7
2023.11.09	07:50:00	1949.30	1950.20	1949.25	1950.18	542	0	8
2023.11.09	08:00:00	1950.18	1950.18	1949.56	1949.86	443	0	13
2023.11.09	08:10:00	1949.87	1950.42	1949.16	1949.20	493	0	5
2023.11.09	08:20:00	1949.20	1950.03	1948.99	1949.84	644	0	15
2023.11.09	08:30:00	1949.86	1950.21	1949.45	1949.81	446	0	15
2023.11.09	08:40:00	1949.81	1950.06	1949.33	1949.65	502	0	16
2023.11.09	08:50:00	1949.51	1949.80	1949.27	1949.28	354	0	13
2023.11.09	09:00:00	1949.28	1949.60	1948.67	1948.93	656	0	5
2023.11.09	09:10:00	1948.98	1949.62	1948.69	1949.41	738	0	8
2023.11.09	09:20:00	1949.41	1950.46	1949.38	1950.20	538	0	5
2023.11.09	09:30:00	1950.19	1950.50	1949.49	1950.10	473	0	5
2023.11.09	09:40:00	1950.11	1950.13	1949.75	1949.97	384	0	5
2023.11.09	09:50:00	1949.97	1950.12	1948.99	1949.40	550	0	5
2023.11.09	10:00:00	1949.29	1949.59	1948.22	1948.54	733	0	5
2023.11.09	10:10:00	1948.54	1948.56	1944.62	1945.31	991	0	5
2023.11.09	10:20:00	1945.31	1947.06	1945.18	1946.31	947	0	5
2023.11.09	10:30:00	1946.31	1948.80	1946.00	1948.61	971	0	5
2023.11.09	10:40:00	1948.60	1949.67	1948.00	1949.41	854	0	8
2023.11.09	10:50:00	1949.41	1949.57	1947.87	1948.41	764	0	7
2023.11.09	11:00:00	1948.41	1949.72	1948.03	1949.42	774	0	8
2023.11.09	11:10:00	1949.40	1949.53	1947.93	1948.27	605	0	7
2023.11.09	11:20:00	1948.27	1948.93	1947.48	1948.07	620	0	5
2023.11.09	11:30:00	1948.01	1948.01	1946.38	1947.46	588	0	7
2023.11.09	11:40:00	1947.47	1948.19	1946.99	1947.30	406	0	8
2023.11.09	11:50:00	1947.30	1947.45	1946.66	1946.85	616	0	5
2023.11.09	12:00:00	1946.86	1947.09	1946.43	1946.68	618	0	5
2023.11.09	12:10:00	1946.69	1946.99	1945.75	1945.84	429	0	5
2023.11.09	12:20:00	1945.83	1946.61	1945.26	1945.95	453	0	8
2023.11.09	12:30:00	1945.94	1947.09	1945.93	1946.89	427	0	7
2023.11.09	12:40:00	1946.90	1948.24	1946.80	1948.04	402	0	10
2023.11.09	12:50:00	1948.04	1948.42	1947.00	1947.02	429	0	6
2023.11.09	13:00:00	1947.02	1947.19	1946.38	1946.59	404	0	9
2023.11.09	13:10:00	1946.57	1947.30	1946.48	1946.98	303	0	10
2023.11.09	13:20:00	1946.98	1947.45	1946.08	1947.03	367	0	8
2023.11.09	13:30:00	1947.03	1948.07	1946.95	1947.99	309	0	7
2023.11.09	13:40:00	1948.02	1948.78	1947.48	1947.68	363	0	7
2023.11.09	13:50:00	1947.69	1949.28	1947.53	1948.81	552	0	6
2023.11.09	14:00:00	1948.81	1948.93	1947.15	1947.17	568	0	8
2023.11.09	14:10:00	1947.16	1948.20	1946.15	1947.34	993	0	5
2023.11.09	14:20:00	1947.34	1948.24	1946.69	1947.38	760	0	5
2023.11.09	14:30:00	1947.38	1947.79	1945.67	1945.72	714	0	5
2023.11.09	14:40:00	1945.72	1946.83	1945.49	1946.10	1112	0	6
2023.11.09	14:50:00	1946.10	1946.36	1945.08	1945.77	582	0	6
2023.11.09	15:00:00	1945.81	1946.61	1945.08	1945.82	1043	0	6
2023.11.09	15:10:00	1945.83	1948.37	1944.99	1947.54	1170	0	5
2023.11.09	15:20:00	1947.53	1948.82	1946.67	1947.83	1450	0	5
2023.11.09	15:30:00	1947.83	1948.87	1944.77	1947.44	1979	0	7
2023.11.09	15:40:00	1947.43	1947.43	1945.69	1946.65	1459	0	5
2023.11.09	15:50:00	1946.66	1951.35	1946.42	1950.48	1584	0	5
2023.11.09	16:00:00	1950.58	1951.16	1948.69	1948.79	1229	0	5
2023.11.09	16:10:00	1948.79	1951.26	1948.59	1950.07	1304	0	5
2023.11.09	16:20:00	1950.06	1952.14	1950.06	1951.68	1230	0	5
2023.11.09	16:30:00	1951.68	1953.39	1950.81	1953.05	1911	0	5
2023.11.09	16:40:00	1952.99	1957.93	1952.99	1957.82	2214	0	5
2023.11.09	16:50:00	1957.88	1958.86	1956.31	1958.10	1826	0	5
2023.11.09	17:00:00	1958.11	1958.51	1955.45	1957.55	1726	0	5
2023.11.09	17:10:00	1957.55	1961.01	1956.93	1959.17	1808	0	5
2023.11.09	17:20:00	1959.22	1959.65	1957.83	1957.91	1449	0	5
2023.11.09	17:30:00	1957.91	1962.16	1957.38	1962.02	1396	0	6
2023.11.09	17:40:00	1962.02	1964.88	1961.36	1962.86	1701	0	5
2023.11.09	17:50:00	1962.89	1963.36	1961.77	1962.97	1243	0	5
2023.11.09	18:00:00	1962.97	1963.39	1960.87	1961.37	1228	0	5
2023.11.09	18:10:00	1961.38	1962.53	1960.98	1961.83	899	0	7
2023.11.09	18:20:00	1961.84	1962.78	1961.59	1962.37	856	0	5
2023.11.09	18:30:00	1962.37	1963.30	1961.77	1962.99	936	0	8
2023.11.09	18:40:00	1962.96	1963.73	1961.38	1961.83	756	0	5
2023.11.09	18:50:00	1961.89	1962.32	1959.78	1960.57	964	0	5
2023.11.09	19:00:00	1960.57	1963.57	1960.11	1963.54	922	0	5
2023.11.09	19:10:00	1963.55	1964.12	1962.28	1962.41	1046	0	8
2023.11.09	19:20:00	1962.39	1962.39	1960.47	1961.61	805	0	8
2023.11.09	19:30:00	1961.61	1963.14	1960.49	1960.68	905	0	5
2023.11.09	19:40:00	1960.68	1961.68	1960.35	1961.15	667	0	5
2023.11.09	19:50:00	1961.15	1962.08	1960.78	1961.87	895	0	7
2023.11.09	20:00:00	1961.88	1962.23	1958.31	1960.42	2333	0	5
2023.11.09	20:10:00	1960.42	1964.10	1959.53	1963.47	2012	0	5
2023.11.09	20:20:00	1963.47	1965.58	1963.37	1964.38	1625	0	5
2023.11.09	20:30:00	1964.38	1965.16	1963.27	1964.08	1270	0	5
2023.11.09	20:40:00	1964.12	1964.53	1962.91	1963.78	1050	0	8
2023.11.09	20:50:00	1963.77	1963.79	1962.75	1963.04	674	0	6
2023.11.09	21:00:00	1963.03	1963.03	1958.80	1960.27	2039	0	5
2023.11.09	21:10:00	1960.39	1960.41	1958.38	1958.86	1300	0	9
2023.11.09	21:20:00	1958.86	1960.64	1958.55	1959.03	1230	0	10
2023.11.09	21:30:00	1959.04	1959.64	1956.17	1956.79	908	0	6
2023.11.09	21:40:00	1956.79	1958.70	1956.79	1958.57	834	0	7
2023.11.09	21:50:00	1958.57	1958.79	1957.80	1958.39	836	0	5
2023.11.09	22:00:00	1958.49	1959.90	1957.84	1959.88	687	0	5
2023.11.09	22:10:00	1959.88	1960.09	1958.91	1959.10	655	0	5
2023.11.09	22:20:00	1959.10	1959.38	1958.53	1958.59	534	0	5
2023.11.09	22:30:00	1958.62	1959.12	1957.45	1957.56	699	0	5
2023.11.09	22:40:00	1957.56	1958.33	1957.39	1957.98	570	0	7
2023.11.09	22:50:00	1958.00	1958.00	1957.01	1957.29	631	0	7
2023.11.09	23:00:00	1957.30	1957.96	1956.92	1957.87	354	0	5
2023.11.09	23:10:00	1957.89	1958.42	1957.67	1957.98	197	0	5
2023.11.09	23:20:00	1958.06	1958.39	1957.95	1958.16	152	0	5
2023.11.09	23:30:00	1958.16	1958.45	1958.11	1958.29	171	0	5
2023.11.09	23:40:00	1958.22	1958.65	1958.16	1958.29	186	0	6
2023.11.09	23:50:00	1958.29	1958.57	1958.08	1958.47	211	0	8
2023.11.10	01:00:00	1958.19	1958.56	1957.96	1958.32	246	0	5
2023.11.10	01:10:00	1958.30	1958.98	1957.98	1958.88	339	0	5
2023.11.10	01:20:00	1958.92	1959.23	1958.66	1958.90	328	0	5
2023.11.10	01:30:00	1958.78	1958.96	1958.26	1958.43	272	0	6
2023.11.10	01:40:00	1958.41	1958.98	1958.16	1958.91	329	0	16
2023.11.10	01:50:00	1958.91	1959.72	1958.60	1959.06	347	0	17
2023.11.10	02:00:00	1959.04	1959.38	1958.47	1958.86	551	0	12
2023.11.10	02:10:00	1958.86	1959.36	1958.55	1959.25	352	0	10
2023.11.10	02:20:00	1959.24	1960.32	1959.04	1959.99	411	0	9
2023.11.10	02:30:00	1959.99	1960.01	1959.23	1959.58	434	0	7
2023.11.10	02:40:00	1959.51	1959.88	1959.37	1959.39	323	0	5
2023.11.10	02:50:00	1959.39	1960.66	1959.35	1960.51	459	0	10
2023.11.10	03:00:00	1960.47	1960.76	1959.40	1960.01	752	0	11
2023.11.10	03:10:00	1960.05	1960.82	1959.39	1960.81	544	0	9
2023.11.10	03:20:00	1960.81	1960.81	1958.94	1959.01	672	0	9
2023.11.10	03:30:00	1959.00	1959.62	1958.79	1959.24	926	0	9
2023.11.10	03:40:00	1959.24	1959.70	1958.87	1959.67	705	0	12
2023.11.10	03:50:00	1959.67	1959.91	1958.98	1959.08	413	0	14
2023.11.10	04:00:00	1959.07	1960.00	1958.75	1959.27	544	0	10
2023.11.10	04:10:00	1959.27	1959.51	1957.59	1957.59	602	0	9
2023.11.10	04:20:00	1957.59	1957.60	1956.41	1957.44	668	0	7
2023.11.10	04:30:00	1957.42	1958.26	1956.69	1956.69	524	0	6
2023.11.10	04:40:00	1956.69	1957.51	1956.56	1957.45	372	0	16
2023.11.10	04:50:00	1957.35	1958.48	1957.16	1958.26	437	0	10
2023.11.10	05:00:00	1958.18	1958.37	1957.66	1958.10	645	0	10
2023.11.10	05:10:00	1958.01	1959.82	1958.01	1959.20	478	0	10
2023.11.10	05:20:00	1959.20	1959.78	1959.10	1959.46	343	0	11
2023.11.10	05:30:00	1959.46	1960.20	1959.35	1960.20	349	0	9
2023.11.10	05:40:00	1960.21	1960.47	1959.91	1959.93	311	0	12
2023.11.10	05:50:00	1959.93	1960.15	1959.33	1959.48	296	0	12
2023.11.10	06:00:00	1959.47	1959.55	1958.50	1958.55	297	0	11
2023.11.10	06:10:00	1958.55	1958.71	1958.01	1958.61	334	0	11
2023.11.10	06:20:00	1958.61	1958.82	1957.58	1958.02	658	0	5
2023.11.10	06:30:00	1958.02	1958.08	1957.50	1957.76	354	0	10
2023.11.10	06:40:00	1957.75	1958.07	1957.69	1957.79	329	0	8
2023.11.10	06:50:00	1957.80	1957.93	1957.68	1957.75	249	0	8
2023.11.10	07:00:00	1957.77	1957.81	1956.89	1957.04	374	0	5
2023.11.10	07:10:00	1957.04	1957.35	1956.89	1957.01	330	0	6
2023.11.10	07:20:00	1957.01	1957.49	1956.78	1957.14	451	0	5
2023.11.10	07:30:00	1957.13	1957.46	1956.63	1956.80	515	0	5
2023.11.10	07:40:00	1956.80	1956.96	1956.37	1956.65	433	0	5
2023.11.10	07:50:00	1956.65	1957.65	1956.65	1957.25	604	0	5
2023.11.10	08:00:00	1957.21	1957.34	1955.68	1956.79	536	0	11
2023.11.10	08:10:00	1956.78	1957.42	1956.43	1957.24	434	0	9
2023.11.10	08:20:00	1957.22	1958.02	1957.08	1957.50	449	0	10
2023.11.10	08:30:00	1957.52	1958.21	1957.13	1957.23	431	0	11
2023.11.10	08:40:00	1957.26	1957.39	1956.59	1957.10	397	0	10
2023.11.10	08:50:00	1957.10	1957.71	1956.75	1956.97	383	0	9
2023.11.10	09:00:00	1956.91	1957.14	1955.58	1955.59	635	0	10
2023.11.10	09:10:00	1955.51	1955.84	1955.07	1955.62	641	0	8
2023.11.10	09:20:00	1955.62	1955.63	1953.66	1954.81	720	0	7
2023.11.10	09:30:00	1954.82	1956.51	1953.70	1956.31	981	0	5
2023.11.10	09:40:00	1956.35	1956.74	1955.26	1955.91	832	0	5
2023.11.10	09:50:00	1955.91	1956.20	1955.02	1955.38	670	0	5
2023.11.10	10:00:00	1955.38	1956.00	1954.64	1955.81	1051	0	5
2023.11.10	10:10:00	1955.83	1956.61	1955.29	1956.08	743	0	5
2023.11.10	10:20:00	1956.08	1957.04	1955.80	1957.03	608	0	5
2023.11.10	10:30:00	1957.03	1957.21	1955.41	1955.90	675	0	5
2023.11.10	10:40:00	1955.89	1956.25	1955.16	1955.21	701	0	5
2023.11.10	10:50:00	1955.23	1955.69	1954.69	1954.93	678	0	5
2023.11.10	11:00:00	1954.93	1954.93	1954.10	1954.28	844	0	6
2023.11.10	11:10:00	1954.27	1954.72	1953.69	1954.67	875	0	8
2023.11.10	11:20:00	1954.67	1954.82	1954.32	1954.42	726	0	5
2023.11.10	11:30:00	1954.42	1954.42	1953.51	1953.61	541	0	7
2023.11.10	11:40:00	1953.61	1955.32	1953.60	1955.02	685	0	6
2023.11.10	11:50:00	1955.02	1955.03	1953.70	1953.92	512	0	5
2023.11.10	12:00:00	1953.92	1953.92	1952.71	1952.79	594	0	5
2023.11.10	12:10:00	1952.78	1953.71	1951.51	1952.89	682	0	5
2023.11.10	12:20:00	1952.89	1953.44	1952.12	1953.16	535	0	5
2023.11.10	12:30:00	1953.16	1953.77	1952.51	1953.60	548	0	5
2023.11.10	12:40:00	1953.60	1953.63	1952.48	1953.25	642	0	7
2023.11.10	12:50:00	1953.26	1954.42	1953.07	1954.07	559	0	5
2023.11.10	13:00:00	1954.06	1954.09	1952.81	1953.58	531	0	5
2023.11.10	13:10:00	1953.57	1953.57	1951.61	1951.69	679	0	5
2023.11.10	13:20:00	1951.70	1951.71	1948.29	1948.60	704	0	5
2023.11.10	13:30:00	1948.59	1948.77	1947.36	1948.68	804	0	5
2023.11.10	13:40:00	1948.65	1948.83	1947.18	1947.31	739	0	5
2023.11.10	13:50:00	1947.31	1948.51	1947.21	1948.22	726	0	5
2023.11.10	14:00:00	1948.22	1948.80	1948.01	1948.08	703	0	5
2023.11.10	14:10:00	1948.06	1949.18	1947.61	1948.11	720	0	5
2023.11.10	14:20:00	1948.07	1948.33	1946.71	1946.91	753	0	5
2023.11.10	14:30:00	1946.91	1947.18	1945.67	1946.16	969	0	5
2023.11.10	14:40:00	1946.16	1946.43	1943.41	1945.86	1283	0	5
2023.11.10	14:50:00	1945.86	1948.25	1945.83	1947.40	1010	0	5
2023.11.10	15:00:00	1947.36	1948.68	1945.58	1946.32	1668	0	5
2023.11.10	15:10:00	1946.22	1947.39	1944.79	1946.09	1461	0	5
2023.11.10	15:20:00	1946.07	1946.13	1943.10	1945.18	1820	0	5
2023.11.10	15:30:00	1945.27	1946.05	1944.21	1944.94	1561	0	5
2023.11.10	15:40:00	1944.94	1946.56	1944.45	1945.41	1458	0	5
2023.11.10	15:50:00	1945.41	1947.52	1945.41	1946.11	1518	0	5
2023.11.10	16:00:00	1946.11	1947.66	1945.19	1946.66	1171	0	5
2023.11.10	16:10:00	1946.65	1946.87	1945.20	1945.51	1239	0	5
2023.11.10	16:20:00	1945.51	1947.34	1944.06	1946.88	1599	0	5
2023.11.10	16:30:00	1946.88	1947.60	1944.79	1945.30	1828	0	5
2023.11.10	16:40:00	1945.21	1945.22	1943.70	1944.06	1766	0	5
2023.11.10	16:50:00	1944.05	1944.27	1941.22	1942.50	1724	0	5
2023.11.10	17:00:00	1940.82	1946.11	1940.82	1945.38	2873	0	5
2023.11.10	17:10:00	1945.42	1946.88	1943.72	1945.93	1973	0	5
2023.11.10	17:20:00	1945.91	1946.18	1941.84	1942.20	1612	0	5
2023.11.10	17:30:00	1942.20	1943.66	1941.08	1943.06	1538	0	5
2023.11.10	17:40:00	1943.06	1943.22	1939.73	1940.04	1337	0	5
2023.11.10	17:50:00	1940.04	1942.27	1939.74	1942.04	1610	0	5
2023.11.10	18:00:00	1942.08	1943.47	1941.13	1942.80	1552	0	5
2023.11.10	18:10:00	1942.82	1942.82	1939.50	1939.90	1164	0	5
2023.11.10	18:20:00	1939.80	1939.80	1938.01	1938.99	1252	0	5
2023.11.10	18:30:00	1938.99	1939.40	1937.20	1938.34	1182	0	5
2023.11.10	18:40:00	1938.34	1939.34	1938.06	1938.64	1188	0	5
2023.11.10	18:50:00	1938.64	1940.35	1938.52	1939.51	1131	0	7
2023.11.10	19:00:00	1939.51	1940.07	1938.59	1939.24	888	0	7
2023.11.10	19:10:00	1939.24	1940.00	1939.17	1939.30	845	0	5
2023.11.10	19:20:00	1939.29	1939.41	1938.69	1938.83	793	0	5
2023.11.10	19:30:00	1938.83	1939.33	1938.38	1938.61	909	0	8
2023.11.10	19:40:00	1938.59	1938.64	1936.81	1937.05	970	0	5
2023.11.10	19:50:00	1937.05	1937.41	1936.56	1936.80	967	0	6
2023.11.10	20:00:00	1936.79	1937.44	1935.88	1936.38	910	0	5
2023.11.10	20:10:00	1936.38	1936.90	1935.56	1936.38	967	0	5
2023.11.10	20:20:00	1936.38	1936.65	1932.99	1933.62	943	0	5
2023.11.10	20:30:00	1933.68	1935.10	1933.50	1934.97	895	0	8
2023.11.10	20:40:00	1934.97	1937.65	1934.57	1937.57	737	0	5
2023.11.10	20:50:00	1937.55	1937.55	1935.62	1935.91	644	0	7
2023.11.10	21:00:00	1935.91	1937.05	1934.99	1936.96	633	0	8
2023.11.10	21:10:00	1937.05	1937.30	1936.26	1936.90	479	0	5
2023.11.10	21:20:00	1936.90	1937.30	1935.86	1936.14	468	0	5
2023.11.10	21:30:00	1936.14	1936.50	1935.65	1935.67	604	0	7
2023.11.10	21:40:00	1935.68	1936.05	1935.10	1935.71	502	0	6
2023.11.10	21:50:00	1935.71	1936.09	1935.01	1935.40	678	0	5
2023.11.10	22:00:00	1935.40	1935.61	1934.53	1935.61	611	0	7
2023.11.10	22:10:00	1935.61	1936.60	1935.61	1936.20	485	0	8
2023.11.10	22:20:00	1936.19	1936.39	1935.65	1935.77	368	0	6
2023.11.10	22:30:00	1935.80	1935.88	1935.42	1935.64	247	0	8
2023.11.10	22:40:00	1935.64	1935.86	1935.51	1935.79	351	0	9
2023.11.10	22:50:00	1935.79	1936.08	1935.36	1936.04	431	0	13
2023.11.10	23:00:00	1936.05	1936.44	1935.79	1936.12	251	0	8
2023.11.10	23:10:00	1936.12	1937.63	1936.01	1937.55	262	0	5
2023.11.10	23:20:00	1937.55	1937.74	1937.07	1937.26	253	0	5
2023.11.10	23:30:00	1937.26	1937.37	1936.64	1936.85	260	0	16
2023.11.10	23:40:00	1936.95	1937.11	1936.56	1937.03	280	0	13
2023.11.10	23:50:00	1937.03	1937.80	1936.85	1937.79	152	0	17
2023.11.13	01:00:00	1938.46	1941.07	1938.42	1939.61	274	0	48
2023.11.13	01:10:00	1939.96	1940.46	1939.25	1940.14	181	0	62
2023.11.13	01:20:00	1940.14	1940.17	1939.44	1940.12	117	0	52
2023.11.13	01:30:00	1940.17	1940.17	1935.15	1939.29	146	0	29
2023.11.13	01:40:00	1939.29	1940.10	1939.18	1939.98	231	0	12
2023.11.13	01:50:00	1939.97	1940.39	1939.18	1940.36	239	0	8
2023.11.13	02:00:00	1940.29	1941.75	1940.14	1941.63	375	0	13
2023.11.13	02:10:00	1941.63	1941.87	1941.09	1941.54	365	0	14
2023.11.13	02:20:00	1941.54	1941.56	1939.80	1940.49	432	0	8
2023.11.13	02:30:00	1940.56	1940.69	1939.74	1939.90	459	0	10
2023.11.13	02:40:00	1939.90	1940.21	1939.43	1939.93	405	0	5
2023.11.13	02:50:00	1939.93	1940.02	1939.34	1939.34	385	0	12
2023.11.13	03:00:00	1939.34	1940.39	1938.63	1938.84	865	0	7
2023.11.13	03:10:00	1938.74	1939.05	1938.24	1938.81	681	0	11
2023.11.13	03:20:00	1938.81	1939.03	1938.00	1938.71	690	0	11
2023.11.13	03:30:00	1938.71	1940.40	1938.63	1939.97	757	0	6
2023.11.13	03:40:00	1940.01	1940.80	1939.09	1939.56	681	0	9
2023.11.13	03:50:00	1939.56	1940.36	1939.06	1940.32	673	0	6
2023.11.13	04:00:00	1940.32	1941.25	1940.15	1940.30	970	0	5
2023.11.13	04:10:00	1940.39	1940.69	1939.80	1940.03	505	0	5
2023.11.13	04:20:00	1940.04	1940.72	1939.48	1939.67	405	0	7
2023.11.13	04:30:00	1939.67	1940.31	1938.63	1938.68	715	0	5
2023.11.13	04:40:00	1938.62	1939.33	1938.57	1938.72	755	0	8
